station_id,num_bikes_available_mean,mechanical_available,ebike_available,num_docks_available_mean,num_docks_available_max,is_charging_station,status,is_installed,is_renting,is_returning,ttl,checkouts_hour_station,temperature,precipitation,wind_speed,weather_category,day_of_week,hour_of_day,month,checkouts_hour_station_lag1,checkouts_hour_station_lag24,lat,lon,address
153,14.916666666666666,12.083333333333334,2.8333333333333335,6.166666666666667,8,True,IN_SERVICE,1,1,1,0,8,21.0,0.0,14.8,clear,4,16,10,10.0,18.0,41.4018686,2.20077,"C/ PUJADES, 173/RBLA POBLE NOU"
364,17.583333333333332,1.75,15.833333333333334,9.25,13,True,IN_SERVICE,1,1,1,0,11,17.0,0.0,40.7,clear,5,15,12,6.0,9.0,41.393062,2.1633226,"PG. DE GRÀCIA, 61"
390,8.833333333333334,6.416666666666667,2.4166666666666665,14.0,16,True,IN_SERVICE,1,1,1,0,7,12.0,0.0,11.2,cloudy,3,12,1,7.0,4.0,41.3869612,2.1820169,"C/ COMERÇ, 36"
24,2.8333333333333335,0.5833333333333334,2.25,34.0,36,True,IN_SERVICE,1,1,1,0,10,18.0,0.0,5.4,cloudy,2,18,10,14.0,3.0,41.4005784,2.1788855,"C/ MARINA, 199"
443,15.666666666666666,11.25,4.416666666666667,16.166666666666668,18,True,IN_SERVICE,1,1,1,1,4,17.0,0.0,3.6,clear,2,3,10,1.0,0.0,41.3887127,2.1542277,"C/ CASANOVA, 139"
148,15.416666666666666,14.0,1.4166666666666667,6.583333333333333,8,True,IN_SERVICE,1,1,1,0,2,9.0,0.0,5.4,clear,1,23,1,4.0,1.0,41.3783467,2.1633139,"RONDA SANT PAU, 79"
395,0.6666666666666666,0.0833333333333333,0.5833333333333334,28.416666666666668,29,True,IN_SERVICE,1,1,1,0,4,20.0,0.0,7.6,cloudy,2,22,9,5.0,12.0,41.3860607,2.1702467,"PL. CATALUNYA, 22"
112,10.333333333333334,1.0,9.333333333333334,8.666666666666666,9,True,IN_SERVICE,1,1,1,0,0,22.0,0.0,1.8,clear,1,2,8,8.0,9.0,41.3776721,2.157233,"C/ FLORIDABLANCA, 49"
108,15.5,1.3333333333333333,14.166666666666666,2.6666666666666665,5,True,IN_SERVICE,1,1,1,0,11,22.0,0.0,5.4,cloudy,2,18,8,5.0,17.0,41.4022081,2.1649035,"C / INDÚSTRIA, 10"
119,23.666666666666668,23.416666666666668,0.25,13.083333333333334,18,True,IN_SERVICE,1,1,1,0,12,18.0,0.0,7.6,cloudy,3,6,9,4.0,4.0,41.3967169,2.1825085,"C/ SARDENYA,  178"
414,12.666666666666666,12.333333333333334,0.3333333333333333,17.25,18,True,IN_SERVICE,1,1,1,0,5,8.0,0.0,5.4,clear,6,9,1,1.0,4.0,41.3937234,2.1764275,"C/ CASP, 67"
371,7.083333333333333,6.916666666666667,0.1666666666666666,28.916666666666668,29,True,IN_SERVICE,1,1,1,0,1,11.0,,11.2,rain,3,11,12,3.0,6.0,41.4040525,2.181199,"C/ DELS ENAMORATS, 49"
370,27.5,23.5,4.0,3.5,4,True,IN_SERVICE,1,1,1,0,1,20.0,0.0,0.0,clear,5,5,8,2.0,9.0,41.4039698,2.1729061,"C/ SARDENYA, 326"
438,21.0,5.083333333333333,15.916666666666666,3.0,3,True,IN_SERVICE,1,1,1,1,0,7.0,0.0,1.8,clear,6,3,12,0.0,3.0,41.3981669,2.1754896,"C/ NÀPOLS, 183"
68,0.25,0.0,0.25,21.75,22,True,IN_SERVICE,1,1,1,0,1,14.0,0.0,13.0,cloudy,4,4,11,1.0,2.0,41.3953894,2.1572953,"RAMBLA CATALUNYA, 133 /  CÒRSEGA"
165,15.75,14.25,1.5,9.166666666666666,13,True,IN_SERVICE,1,1,1,0,11,10.0,0.0,1.8,clear,4,9,11,10.0,8.0,41.3992169,2.2041415,"C/ DEL DOCTOR TRUETA, 222"
359,5.75,2.0,3.75,18.0,20,True,IN_SERVICE,1,1,1,0,3,18.0,0.0,5.4,cloudy,2,21,10,23.0,8.0,41.3900544,2.1775594,"C/ MÉNDEZ NÚÑEZ, 16"
76,12.5,12.333333333333334,0.1666666666666666,17.5,21,True,IN_SERVICE,1,1,1,0,6,18.0,0.0,1.8,cloudy,4,4,9,3.0,7.0,41.3917666,2.1532163,"C/ CÒRSEGA, 216"
229,0.9166666666666666,0.0,0.9166666666666666,26.583333333333332,27,True,IN_SERVICE,1,1,1,0,6,8.0,0.0,5.4,cloudy,2,8,1,4.0,3.0,41.4050968,2.1569161,"C/ DE LA SANTACREU, 2 (PL. DE LA VIRREINA)"
226,1.4166666666666667,0.0,1.4166666666666667,22.083333333333332,23,True,IN_SERVICE,1,1,1,0,3,23.0,0.0,0.0,clear,1,3,8,1.0,0.0,41.4035608,2.1609345,"C/ MONTMANY, 1"
414,25.833333333333332,22.166666666666668,3.6666666666666665,3.25,7,True,IN_SERVICE,1,1,1,0,3,29.0,0.0,16.6,cloudy,6,17,8,4.0,3.0,41.3937234,2.1764275,"C/ CASP, 67"
364,25.25,6.0,19.25,5.083333333333333,7,True,IN_SERVICE,1,1,1,0,8,10.0,0.0,0.0,clear,4,9,1,1.0,3.0,41.393062,2.1633226,"PG. DE GRÀCIA, 61"
149,9.416666666666666,5.0,4.416666666666667,15.416666666666666,18,True,IN_SERVICE,1,1,1,0,7,5.0,0.0,1.8,clear,4,0,11,2.0,1.0,41.3958685,2.192952,"C/ PUJADES, 57B"
73,2.5,0.8333333333333334,1.6666666666666667,16.666666666666668,19,True,IN_SERVICE,1,1,1,0,4,10.0,0.0,9.4,clear,4,17,12,5.0,3.0,41.392135,2.1563542,"C/ ENRIC GRANADOS, 93"
84,12.0,9.0,3.0,15.0,15,True,IN_SERVICE,1,1,1,0,0,22.0,,1.8,clear,1,2,9,1.0,1.0,41.3830299,2.1571646,"C/ DEL COMTE D'URGELL, 75 B"
52,21.083333333333332,18.0,3.0833333333333335,7.916666666666667,9,True,IN_SERVICE,1,1,1,0,0,7.0,0.0,5.4,cloudy,4,1,1,8.0,0.0,41.381708,2.177292,"PL. SANT MIQUEL, 4"
220,0.75,0.0,0.75,23.5,24,True,IN_SERVICE,1,1,1,0,2,17.0,,0.0,clear,2,3,9,4.0,0.0,41.3960982,2.1513154,"C/ TUSET, 19"
89,1.1666666666666667,0.0,1.1666666666666667,20.583333333333332,21,True,IN_SERVICE,1,1,1,0,1,15.0,0.0,1.8,clear,5,10,11,5.0,6.0,41.3871904,2.149131,"C/ ROSSELLÓ,  101"
438,12.166666666666666,5.916666666666667,6.25,12.666666666666666,15,True,IN_SERVICE,1,1,1,1,9,11.0,0.0,9.0,clear,3,21,1,9.0,4.0,41.3981669,2.1754896,"C/ NÀPOLS, 183"
68,14.0,0.3333333333333333,13.666666666666666,6.833333333333333,8,True,IN_SERVICE,1,1,1,0,8,13.0,0.0,20.5,cloudy,2,11,1,10.0,10.0,41.3953894,2.1572953,"RAMBLA CATALUNYA, 133 /  CÒRSEGA"
319,16.25,0.25,16.0,13.75,15,True,IN_SERVICE,1,1,1,0,3,30.0,0.0,7.6,clear,0,11,8,3.0,7.0,41.3937414,2.1455022,"C/ SAGUÉS, 1"
188,24.166666666666668,0.0,24.166666666666668,2.0,2,True,IN_SERVICE,1,1,1,0,2,17.0,0.0,3.6,cloudy,0,2,9,2.0,1.0,41.3756948,2.1358571,PG. SANT ANTONI /PL. SANTS
229,1.6363636363636365,0.0,1.6363636363636365,24.272727272727273,26,True,IN_SERVICE,1,1,1,0,7,10.0,0.0,11.2,clear,3,9,1,4.0,3.0,41.4050968,2.1569161,"C/ DE LA SANTACREU, 2 (PL. DE LA VIRREINA)"
76,0.25,0.0,0.25,29.666666666666668,30,True,IN_SERVICE,1,1,1,0,1,12.0,0.0,5.4,cloudy,4,5,11,3.0,7.0,41.3917666,2.1532163,"C/ CÒRSEGA, 216"
148,5.5,0.9166666666666666,4.583333333333333,20.333333333333332,23,True,IN_SERVICE,1,1,1,0,10,24.0,0.0,13.0,cloudy,2,12,10,5.0,7.0,41.3783467,2.1633139,"RONDA SANT PAU, 79"
230,6.923076923076923,0.0,6.923076923076923,18.53846153846154,20,True,IN_SERVICE,1,1,1,0,4,11.0,0.0,7.6,clear,6,4,9,0.0,3.0,41.4059356,2.1517977,"C/ DE NIL FABRA, 16-20"
395,7.25,7.25,0.0,23.75,31,True,IN_SERVICE,1,1,1,0,1,16.0,0.0,1.8,cloudy,6,3,10,1.0,4.0,41.3860607,2.1702467,"PL. CATALUNYA, 22"
370,23.0,16.0,7.0,8.0,8,True,IN_SERVICE,1,1,1,0,0,11.0,0.0,33.5,clear,1,3,1,1.0,4.0,41.4039698,2.1729061,"C/ SARDENYA, 326"
438,1.1666666666666667,0.0,1.1666666666666667,22.833333333333332,24,True,IN_SERVICE,1,1,1,0,2,13.0,0.0,11.0,clear,6,18,12,8.0,9.0,41.3981669,2.1754896,"C/ NÀPOLS, 183"
443,8.333333333333334,0.0,8.333333333333334,19.833333333333332,21,True,IN_SERVICE,1,1,1,0,5,0.0,0.0,3.6,clear,6,8,12,4.0,2.0,41.3887127,2.1542277,"C/ CASANOVA, 139"
371,18.833333333333332,16.166666666666668,2.6666666666666665,13.916666666666666,19,True,IN_SERVICE,1,1,1,0,12,16.0,0.0,5.4,clear,0,6,9,14.0,4.0,41.4040525,2.181199,"C/ DELS ENAMORATS, 49"
220,0.1666666666666666,0.0,0.1666666666666666,26.833333333333332,27,True,IN_SERVICE,1,1,1,0,2,18.0,0.0,9.4,clear,6,15,11,7.0,3.0,41.3960982,2.1513154,"C/ TUSET, 19"
370,13.583333333333334,7.083333333333333,6.5,17.25,21,True,IN_SERVICE,1,1,1,0,2,18.0,0.0,7.0,cloudy,0,19,11,11.0,6.0,41.4039698,2.1729061,"C/ SARDENYA, 326"
72,0.0,0.0,0.0,23.0,23,True,IN_SERVICE,1,1,1,0,1,12.0,0.0,6.8,cloudy,6,1,12,3.0,4.0,41.3927771,2.1586273,"C/ PROVENÇA, 215"
222,11.583333333333334,0.0,11.583333333333334,13.416666666666666,16,True,IN_SERVICE,1,1,1,0,9,18.0,3.0,5.4,storm,2,17,11,7.0,15.0,41.4013296,2.1574439,"C/ DEL CANÓ, 1"
222,7.416666666666667,0.0,7.416666666666667,18.25,19,True,IN_SERVICE,1,1,1,0,2,18.0,0.0,3.6,clear,1,0,10,5.0,0.0,41.4013296,2.1574439,"C/ DEL CANÓ, 1"
222,2.5384615384615383,0.0,2.5384615384615383,22.307692307692307,23,True,IN_SERVICE,1,1,1,0,3,20.0,0.0,13.0,cloudy,3,2,9,6.0,1.0,41.4013296,2.1574439,"C/ DEL CANÓ, 1"
119,27.583333333333332,26.083333333333332,1.5,8.166666666666666,10,True,IN_SERVICE,1,1,1,0,4,22.0,0.0,5.4,clear,0,21,9,3.0,11.0,41.3967169,2.1825085,"C/ SARDENYA,  178"
26,13.833333333333334,2.0,11.833333333333334,2.3333333333333335,3,True,IN_SERVICE,1,1,1,0,4,9.0,0.0,7.0,cloudy,3,4,11,3.0,5.0,41.4071692,2.1820722,"C/ DOS DE MAIG, 230-232"
65,17.166666666666668,13.416666666666666,3.75,0.8333333333333334,3,True,IN_SERVICE,1,1,1,0,5,31.0,0.0,20.5,clear,5,15,8,5.0,5.0,41.387696,2.1696543,"PL. CATALUNYA, 10-11 (PG. DE GRÀCIA)"
79,19.666666666666668,14.0,5.666666666666667,3.3333333333333335,6,True,IN_SERVICE,1,1,1,0,5,15.0,0.0,16.6,cloudy,5,16,1,5.0,5.0,41.385503,2.1634768,PL. UNIVERSITAT
76,0.5,0.0,0.5,29.5,30,True,IN_SERVICE,1,1,1,0,4,5.0,0.5,0.0,storm,4,0,1,1.0,4.0,41.3917666,2.1532163,"C/ CÒRSEGA, 216"
223,0.9166666666666666,0.1666666666666666,0.75,30.416666666666668,31,True,IN_SERVICE,1,1,1,0,6,19.0,0.0,5.4,clear,1,6,8,3.0,4.0,41.3983444,2.1598243,"C/ DE BONAVISTA, 14"
42,9.916666666666666,1.5833333333333333,8.333333333333334,8.916666666666666,13,True,IN_SERVICE,1,1,1,1,18,10.0,0.0,16.6,cloudy,0,16,12,9.0,6.0,41.404511,2.189881,"C/ CIUTAT DE GRANADA, 168| AV.DIGONAL"
371,16.916666666666668,16.25,0.6666666666666666,18.5,20,True,IN_SERVICE,1,1,1,0,5,28.0,0.0,22.3,clear,0,16,8,9.0,4.0,41.4040525,2.181199,"C/ DELS ENAMORATS, 49"
106,6.0,0.0,6.0,9.25,10,True,IN_SERVICE,1,1,1,0,1,18.0,0.0,11.2,cloudy,2,1,10,1.0,2.0,41.4055198,2.1622548," PL  JOANIC - C / BRUNIQUER, 59"
226,3.1666666666666665,0.25,2.9166666666666665,20.25,22,True,IN_SERVICE,1,1,1,0,5,11.0,0.0,3.6,clear,5,0,11,23.0,5.0,41.4035608,2.1609345,"C/ MONTMANY, 1"
148,16.75,15.75,1.0,7.666666666666667,9,True,IN_SERVICE,1,1,1,0,6,18.0,0.0,0.0,clear,3,5,10,2.0,4.0,41.3783467,2.1633139,"RONDA SANT PAU, 79"
149,24.75,11.416666666666666,13.333333333333334,0.25,1,True,IN_SERVICE,1,1,1,1,1,20.0,0.0,3.6,cloudy,2,8,9,6.0,5.0,41.3958685,2.192952,"C/ PUJADES, 57B"
112,11.166666666666666,5.333333333333333,5.833333333333333,8.833333333333334,14,True,IN_SERVICE,1,1,1,0,1,13.0,0.0,0.0,clear,4,22,11,15.0,5.0,41.3776721,2.157233,"C/ FLORIDABLANCA, 49"
153,16.25,3.25,13.0,5.75,8,True,IN_SERVICE,1,1,1,0,4,29.0,,18.4,clear,3,12,8,1.0,1.0,41.4018686,2.20077,"C/ PUJADES, 173/RBLA POBLE NOU"
362,7.833333333333333,2.6666666666666665,5.166666666666667,24.083333333333332,26,True,IN_SERVICE,1,1,1,0,8,22.0,0.0,7.6,clear,5,11,10,7.0,10.0,41.396994,2.1706323,"C/ BAILÉN, 100"
65,6.833333333333333,5.75,1.0833333333333333,9.916666666666666,12,True,IN_SERVICE,1,1,1,0,5,20.0,0.0,20.5,clear,2,14,1,9.0,7.0,41.387696,2.1696543,"PL. CATALUNYA, 10-11 (PG. DE GRÀCIA)"
362,4.5,1.6666666666666667,2.8333333333333335,22.333333333333332,25,True,IN_SERVICE,1,1,1,0,10,23.0,0.0,3.6,clear,0,21,8,4.0,6.0,41.396994,2.1706323,"C/ BAILÉN, 100"
373,27.583333333333332,16.25,11.333333333333334,1.1666666666666667,5,True,IN_SERVICE,1,1,1,1,11,20.0,0.0,5.4,clear,1,20,9,1.0,1.0,41.3750995,2.1613897,"AV. PARAL.LEL, 132"
68,1.0833333333333333,0.1666666666666666,0.9166666666666666,21.833333333333332,23,True,IN_SERVICE,1,1,1,0,3,7.0,0.0,7.6,cloudy,5,20,12,6.0,10.0,41.3953894,2.1572953,"RAMBLA CATALUNYA, 133 /  CÒRSEGA"
108,9.75,0.0,9.75,10.25,14,True,IN_SERVICE,1,1,1,0,1,7.0,0.0,13.0,clear,6,22,12,1.0,5.0,41.4022081,2.1649035,"C / INDÚSTRIA, 10"
80,8.833333333333334,2.0833333333333335,6.75,7.416666666666667,10,True,IN_SERVICE,1,1,1,0,3,14.0,0.0,11.2,cloudy,5,9,12,2.0,2.0,41.389668,2.1599078,"C/ ENRIC  GRANADOS, 35"
390,19.083333333333332,14.666666666666666,4.416666666666667,4.25,9,True,IN_SERVICE,1,1,1,0,4,20.0,0.0,13.0,clear,2,15,9,12.0,11.0,41.3869612,2.1820169,"C/ COMERÇ, 36"
188,21.09090909090909,0.6363636363636364,20.454545454545453,2.909090909090909,6,True,IN_SERVICE,1,1,1,0,6,22.0,0.0,18.4,clear,3,15,9,4.0,6.0,41.3756948,2.1358571,PG. SANT ANTONI /PL. SANTS
61,10.916666666666666,2.0,8.916666666666666,5.916666666666667,11,True,IN_SERVICE,1,1,1,0,12,23.0,0.0,24.1,cloudy,4,9,9,4.0,5.0,41.39352,2.166797,"C/ ARAGÓ, 288"
395,24.75,13.5,11.25,6.916666666666667,10,True,IN_SERVICE,1,1,1,0,9,16.0,0.0,13.0,cloudy,3,15,11,9.0,7.0,41.3860607,2.1702467,"PL. CATALUNYA, 22"
94,40.0,14.0,26.0,3.0,3,True,IN_SERVICE,1,1,1,0,0,6.0,0.0,3.6,cloudy,1,23,12,0.0,0.0,41.3757914,2.1499102,"GRAN  VIA DE LES CORTS CATALANES, 375-385"
79,1.0,0.0833333333333333,0.9166666666666666,22.916666666666668,23,True,IN_SERVICE,1,1,1,1,2,10.0,0.0,3.6,cloudy,6,2,10,1.0,1.0,41.385503,2.1634768,PL. UNIVERSITAT
223,19.333333333333332,4.583333333333333,14.75,15.416666666666666,19,True,IN_SERVICE,1,1,1,0,6,11.0,0.0,3.6,clear,0,1,11,3.0,4.0,41.3983444,2.1598243,"C/ DE BONAVISTA, 14"
226,1.0,0.0,1.0,21.75,22,True,IN_SERVICE,1,1,1,0,1,9.0,0.0,5.4,cloudy,1,9,1,2.0,1.0,41.4035608,2.1609345,"C/ MONTMANY, 1"
26,8.333333333333334,5.333333333333333,3.0,9.583333333333334,12,True,IN_SERVICE,1,1,1,0,3,25.0,,1.8,clear,4,22,8,7.0,4.0,41.4071692,2.1820722,"C/ DOS DE MAIG, 230-232"
65,3.8333333333333335,2.25,1.5833333333333333,15.166666666666666,17,True,IN_SERVICE,1,1,1,0,1,11.0,0.0,0.0,cloudy,6,6,10,0.0,5.0,41.387696,2.1696543,"PL. CATALUNYA, 10-11 (PG. DE GRÀCIA)"
510,2.0,0.1666666666666666,1.8333333333333333,21.5,23,True,IN_SERVICE,1,1,1,0,5,6.0,0.0,7.6,clear,2,22,11,5.0,5.0,41.3989151,2.1564253,"C/ GRAN DE GRÀCIA, 37"
222,1.4166666666666667,0.0,1.4166666666666667,23.5,25,True,IN_SERVICE,1,1,1,0,4,13.0,0.1,3.6,rain,6,4,11,3.0,1.0,41.4013296,2.1574439,"C/ DEL CANÓ, 1"
149,22.166666666666668,18.833333333333332,3.3333333333333335,2.3333333333333335,4,True,IN_SERVICE,1,1,1,0,6,17.0,0.0,0.0,cloudy,0,12,11,1.0,4.0,41.3958685,2.192952,"C/ PUJADES, 57B"
390,15.0,13.25,1.75,9.416666666666666,14,True,IN_SERVICE,1,1,1,0,0,9.0,0.0,7.6,clear,6,3,1,3.0,1.0,41.3869612,2.1820169,"C/ COMERÇ, 36"
226,1.6923076923076923,0.2307692307692307,1.4615384615384617,21.846153846153847,24,True,IN_SERVICE,1,1,1,0,5,16.0,0.0,11.2,clear,3,11,1,5.0,5.0,41.4035608,2.1609345,"C/ MONTMANY, 1"
26,4.166666666666667,2.6666666666666665,1.5,10.666666666666666,13,True,IN_SERVICE,1,1,1,0,6,17.0,5.7,3.6,rain,5,13,10,10.0,2.0,41.4071692,2.1820722,"C/ DOS DE MAIG, 230-232"
443,4.333333333333333,2.0,2.3333333333333335,21.583333333333332,23,True,IN_SERVICE,1,1,1,0,6,24.0,0.0,7.6,clear,1,23,8,2.0,0.0,41.3887127,2.1542277,"C/ CASANOVA, 139"
229,0.5833333333333334,0.25,0.3333333333333333,26.416666666666668,27,True,IN_SERVICE,1,1,1,0,3,12.0,0.0,24.1,clear,2,9,1,3.0,5.0,41.4050968,2.1569161,"C/ DE LA SANTACREU, 2 (PL. DE LA VIRREINA)"
119,12.166666666666666,7.833333333333333,4.333333333333333,26.583333333333332,30,True,IN_SERVICE,1,1,1,0,4,29.0,0.0,1.8,cloudy,1,9,8,5.0,2.0,41.3967169,2.1825085,"C/ SARDENYA,  178"
443,3.0,3.0,0.0,29.0,29,True,IN_SERVICE,1,1,1,1,0,6.0,,5.4,rain,3,4,12,0.0,1.0,41.3887127,2.1542277,"C/ CASANOVA, 139"
24,38.0,16.0,22.0,0.0,0,True,IN_SERVICE,1,1,1,0,0,23.0,,3.6,clear,6,3,9,0.0,1.0,41.4005784,2.1788855,"C/ MARINA, 199"
414,14.727272727272728,12.545454545454543,2.1818181818181817,16.636363636363637,20,True,IN_SERVICE,1,1,1,0,2,11.0,0.0,7.6,clear,1,13,1,4.0,9.0,41.3937234,2.1764275,"C/ CASP, 67"
123,17.333333333333332,1.0833333333333333,16.25,1.6666666666666667,3,True,IN_SERVICE,1,1,1,0,4,26.0,0.0,14.8,clear,4,18,8,5.0,5.0,41.3988184485363,2.166735224916682,"C/ PROVENÇA, 317"
370,8.916666666666666,8.166666666666666,0.75,19.333333333333332,26,True,IN_SERVICE,1,1,1,0,3,12.0,0.0,27.7,cloudy,6,11,12,4.0,2.0,41.4039698,2.1729061,"C/ SARDENYA, 326"
390,9.166666666666666,8.166666666666666,1.0,13.5,18,True,IN_SERVICE,1,1,1,0,4,15.0,0.0,0.0,cloudy,2,8,11,8.0,3.0,41.3869612,2.1820169,"C/ COMERÇ, 36"
230,0.6666666666666666,0.0833333333333333,0.5833333333333334,22.25,23,True,IN_SERVICE,1,1,1,0,6,7.0,0.0,1.8,cloudy,2,7,11,13.0,7.0,41.4059356,2.1517977,"C/ DE NIL FABRA, 16-20"
510,1.8333333333333333,0.0,1.8333333333333333,23.0,23,True,IN_SERVICE,1,1,1,0,2,20.0,0.0,7.6,cloudy,3,2,8,4.0,4.0,41.3989151,2.1564253,"C/ GRAN DE GRÀCIA, 37"
319,2.8333333333333335,0.0,2.8333333333333335,22.0,23,True,IN_SERVICE,1,1,1,0,3,5.0,0.0,7.6,cloudy,3,1,12,2.0,1.0,41.3937414,2.1455022,"C/ SAGUÉS, 1"
118,10.583333333333334,10.083333333333334,0.5,16.416666666666668,18,True,IN_SERVICE,1,1,1,0,6,22.0,,3.6,cloudy,1,6,9,9.0,9.0,41.39212,2.1874966,"C/ PUJADES,  3"
73,6.923076923076923,0.3846153846153846,6.538461538461538,15.923076923076923,19,True,IN_SERVICE,1,1,1,0,3,12.0,0.0,14.8,cloudy,3,11,1,5.0,2.0,41.392135,2.1563542,"C/ ENRIC GRANADOS, 93"
364,12.5,11.833333333333334,0.6666666666666666,17.583333333333332,19,True,IN_SERVICE,1,1,1,0,4,21.0,0.0,1.8,clear,6,22,9,10.0,10.0,41.393062,2.1633226,"PG. DE GRÀCIA, 61"
224,1.3333333333333333,0.0833333333333333,1.25,20.833333333333332,22,True,IN_SERVICE,1,1,1,0,6,21.0,0.0,1.8,clear,0,0,8,5.0,2.0,41.3999967,2.1644531,"C / GIRONA, 176"
83,10.583333333333334,1.75,8.833333333333334,8.25,12,True,IN_SERVICE,1,1,1,0,2,3.0,0.0,7.6,clear,4,22,1,6.0,10.0,41.3821658,2.1520645,"C/ CALABRIA, 158"
80,5.666666666666667,3.75,1.9166666666666667,10.833333333333334,13,True,IN_SERVICE,1,1,1,0,13,29.0,0.0,16.6,clear,5,15,9,7.0,8.0,41.389668,2.1599078,"C/ ENRIC  GRANADOS, 35"
84,15.583333333333334,2.6666666666666665,12.916666666666666,6.416666666666667,8,True,IN_SERVICE,1,1,1,0,7,22.0,,7.6,clear,3,22,8,2.0,9.0,41.3830299,2.1571646,"C/ DEL COMTE D'URGELL, 75 B"
29,3.4166666666666665,1.5,1.9166666666666667,15.166666666666666,19,True,IN_SERVICE,1,1,1,0,7,25.0,0.0,11.2,cloudy,6,14,10,8.0,5.0,41.401061,2.169941,"C/ PROVENÇA, 388-390"
76,0.6666666666666666,0.0,0.6666666666666666,29.0,29,True,IN_SERVICE,1,1,1,0,0,24.0,0.0,5.4,clear,3,1,8,2.0,,41.3917666,2.1532163,"C/ CÒRSEGA, 216"
153,16.75,15.083333333333334,1.6666666666666667,3.8333333333333335,6,True,IN_SERVICE,1,1,1,1,4,9.0,0.0,7.0,cloudy,1,21,11,4.0,3.0,41.4018686,2.20077,"C/ PUJADES, 173/RBLA POBLE NOU"
41,16.0,13.25,2.75,5.75,8,True,IN_SERVICE,1,1,1,0,10,16.0,0.0,3.6,clear,3,19,11,5.0,7.0,41.379326,2.189906,PL. POETA BOSCÀ | C/ ATLÀNTIDA
371,26.916666666666668,10.0,16.916666666666668,8.666666666666666,11,True,IN_SERVICE,1,1,1,0,6,4.0,0.0,7.6,clear,1,5,12,6.0,4.0,41.4040525,2.181199,"C/ DELS ENAMORATS, 49"
222,2.1666666666666665,0.0,2.1666666666666665,21.833333333333332,23,True,IN_SERVICE,1,1,1,1,2,5.0,0.0,0.0,clear,6,9,12,1.0,7.0,41.4013296,2.1574439,"C/ DEL CANÓ, 1"
222,0.5833333333333334,0.0,0.5833333333333334,20.416666666666668,21,True,IN_SERVICE,1,1,1,0,1,4.0,0.0,0.0,clear,4,5,11,2.0,6.0,41.4013296,2.1574439,"C/ DEL CANÓ, 1"
118,18.25,8.5,9.75,5.75,11,True,IN_SERVICE,1,1,1,0,4,18.0,0.0,0.0,cloudy,3,7,10,6.0,4.0,41.39212,2.1874966,"C/ PUJADES,  3"
148,10.916666666666666,10.5,0.4166666666666667,14.833333333333334,16,True,IN_SERVICE,1,1,1,0,6,16.0,0.0,0.0,cloudy,5,9,11,4.0,3.0,41.3783467,2.1633139,"RONDA SANT PAU, 79"
41,22.333333333333332,17.416666666666668,4.916666666666667,1.6666666666666667,4,True,IN_SERVICE,1,1,1,0,4,10.0,0.0,1.8,cloudy,5,6,11,2.0,5.0,41.379326,2.189906,PL. POETA BOSCÀ | C/ ATLÀNTIDA
414,16.5,14.416666666666666,2.0833333333333335,12.5,15,True,IN_SERVICE,1,1,1,0,3,21.0,0.0,16.6,clear,4,12,10,6.0,4.0,41.3937234,2.1764275,"C/ CASP, 67"
370,0.25,0.1666666666666666,0.0833333333333333,28.666666666666668,29,True,IN_SERVICE,1,1,1,0,1,19.0,0.0,16.6,clear,5,15,1,3.0,7.0,41.4039698,2.1729061,"C/ SARDENYA, 326"
42,22.083333333333332,4.25,17.833333333333332,1.9166666666666667,3,True,IN_SERVICE,1,1,1,0,4,12.0,0.0,3.6,clear,3,5,10,3.0,8.0,41.404511,2.189881,"C/ CIUTAT DE GRANADA, 168| AV.DIGONAL"
226,4.083333333333333,1.0,3.0833333333333335,18.75,19,True,IN_SERVICE,1,1,1,0,0,0.0,0.0,3.6,clear,0,0,1,3.0,8.0,41.4035608,2.1609345,"C/ MONTMANY, 1"
84,21.333333333333332,12.583333333333334,8.75,1.25,2,True,IN_SERVICE,1,1,1,0,4,0.0,0.0,3.6,clear,5,8,12,1.0,2.0,41.3830299,2.1571646,"C/ DEL COMTE D'URGELL, 75 B"
362,21.0,21.0,0.0,9.0,9,True,IN_SERVICE,1,1,1,0,0,12.0,0.0,1.8,clear,0,3,9,0.0,0.0,41.396994,2.1706323,"C/ BAILÉN, 100"
80,0.5833333333333334,0.0,0.5833333333333334,14.666666666666666,15,True,IN_SERVICE,1,1,1,0,3,11.0,0.0,7.6,clear,5,1,10,6.0,4.0,41.389668,2.1599078,"C/ ENRIC  GRANADOS, 35"
319,2.9166666666666665,0.0,2.9166666666666665,20.833333333333332,24,True,IN_SERVICE,1,1,1,0,8,18.0,0.2,5.4,rain,1,18,9,5.0,2.0,41.3937414,2.1455022,"C/ SAGUÉS, 1"
230,2.5833333333333335,0.0,2.5833333333333335,23.416666666666668,25,True,IN_SERVICE,1,1,1,0,2,25.0,0.0,11.2,clear,6,20,8,3.0,1.0,41.4059356,2.1517977,"C/ DE NIL FABRA, 16-20"
118,18.23076923076923,16.76923076923077,1.4615384615384617,2.769230769230769,5,True,IN_SERVICE,1,1,1,0,3,3.0,0.0,0.0,clear,4,23,12,7.0,6.0,41.39212,2.1874966,"C/ PUJADES,  3"
123,0.75,0.0,0.75,17.583333333333332,18,True,IN_SERVICE,1,1,1,0,7,21.0,0.0,18.4,cloudy,2,22,10,10.0,3.0,41.3988184485363,2.166735224916682,"C/ PROVENÇA, 317"
